date,channel,sample
1657012193.574352,0,-0.09891861311577443
1657012193.574814,1,-0.2610124870871253
1657012193.575225,2,0.5060883130733078
1657012193.575597,3,0.13484105333247243
1657012193.577122,0,-0.02017851494373346
1657012193.577488,1,-0.240404727018662
1657012193.577851,2,-0.5802789788940732
1657012193.57828,3,-0.0820017951491252
1657012193.579774,0,-0.20288014898354767
1657012193.580137,1,-0.27147015637559946
1657012193.580499,2,-1.2698699949164016
1657012193.580859,3,-0.23363799983200195
1657012193.582432,0,-0.35513151068339255
1657012193.582876,1,-0.31791451115676317
1657012193.583317,2,-1.1603720458959081
1657012193.583764,3,-0.223487909052011
1657012193.585332,0,-0.3415980563100742
1657012193.585803,1,-0.325911552377363
1657012193.586245,2,-0.1905770086441656
1657012193.586688,3,-0.02725282063887846
1657012193.588289,0,-0.17796628979630036
1657012193.588732,1,-0.2948461230204238
1657012193.589173,2,0.927470869697121
1657012193.589614,3,0.19266581292756513
1657012193.591182,0,0.033955302549543376
1657012193.591625,1,-0.22871674369624984
1657012193.592068,2,1.2455070474701309
1657012193.592509,3,0.26833012601476014
1657012193.594078,0,0.13607136736641046
1657012193.594518,1,-0.19149974416962046
1657012193.594959,2,0.6078967993816882
1657012193.595403,3,0.14376083007852358
1657012193.596969,0,0.025650682820462123
1657012193.59744,1,-0.20718624810233166
1657012193.597882,2,-0.5679758385546911
1657012193.598363,3,-0.07738811752185626
1657012193.599933,0,-0.1791966038302384
1657012193.600376,1,-0.2603973300701554
1657012193.600818,2,-1.2766367221030617
1657012193.601259,3,-0.22748642966231003
1657012193.602825,0,-0.3462117339373414
1657012193.603269,1,-0.3240660813264551
1657012193.603711,2,-1.0437997911802697
1657012193.604151,3,-0.18750122355932142
1657012193.605718,0,-0.325911552377363
1657012193.606159,1,-0.3182220896652481
1657012193.606602,2,-0.020793671960703364
1657012193.607067,3,0.012732385464111928
1657012193.608641,0,-0.14290233982906386
1657012193.609081,1,-0.28223540417255855
1657012193.609522,2,1.0360460831921614
1657012193.609964,3,0.21757967211481244
1657012193.611529,0,0.07055714505920463
1657012193.611973,1,-0.21733633888232085
1657012193.612413,2,1.2264371799440887
1657012193.612856,3,0.2710983325911229
